2023-11-08 09:06:10.770 INFO  [background-preinit] [o.h.validator.internal.util.Version] - HV000001: Hibernate Validator 6.2.5.Final
2023-11-08 14:12:02.508 INFO  [SpringApplicationShutdownHook] [com.zaxxer.hikari.HikariDataSource] - HikariPool-1 - Shutdown initiated...
2023-11-08 14:12:02.510 INFO  [SpringApplicationShutdownHook] [com.zaxxer.hikari.HikariDataSource] - HikariPool-1 - Shutdown completed.
2023-11-08 14:12:04.618 INFO  [background-preinit] [o.h.validator.internal.util.Version] - HV000001: Hibernate Validator 6.2.5.Final
2023-11-08 14:12:04.625 INFO  [restartedMain] [com.shop.ShopApplication] - Starting ShopApplication using Java 17.0.7 on FULL8-015 with PID 6252 (D:\park\pro05\shop\build\classes\java\main started by db400tea in D:\park\pro05\shop)
2023-11-08 14:12:04.625 INFO  [restartedMain] [com.shop.ShopApplication] - No active profile set, falling back to 1 default profile: "default"
2023-11-08 14:12:04.831 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-11-08 14:12:04.831 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-11-08 14:12:05.525 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8086 (http)
2023-11-08 14:12:05.529 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8086"]
2023-11-08 14:12:05.530 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-08 14:12:05.530 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-08 14:12:05.574 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-08 14:12:05.574 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 742 ms
2023-11-08 14:12:05.743 WARN  [restartedMain] [o.s.b.a.s.s.UserDetailsServiceAutoConfiguration] - 

Using generated security password: 85408ff5-7f75-4fd9-86d7-91097c051588

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2023-11-08 14:12:05.793 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@3c0c3285, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@50821659, org.springframework.security.web.context.SecurityContextPersistenceFilter@670ebeb4, org.springframework.security.web.header.HeaderWriterFilter@3512d65d, org.springframework.security.web.csrf.CsrfFilter@7ca13dfe, org.springframework.security.web.authentication.logout.LogoutFilter@5b2d0cc3, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@4c79c102, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@6eb2dca7, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@336cf404, org.springframework.security.web.session.SessionManagementFilter@33eb1fdd, org.springframework.security.web.access.ExceptionTranslationFilter@4e05e60c, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@59e36012]
2023-11-08 14:12:05.873 INFO  [restartedMain] [o.s.b.a.w.s.WelcomePageHandlerMapping] - Adding welcome page template: index
2023-11-08 14:12:05.973 WARN  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - Unable to start LiveReload server
2023-11-08 14:12:05.982 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8086"]
2023-11-08 14:12:05.993 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8086 (http) with context path ''
2023-11-08 14:12:06.000 INFO  [restartedMain] [com.shop.ShopApplication] - Started ShopApplication in 1.57 seconds (JVM running for 2.011)
2023-11-08 14:12:07.581 INFO  [http-nio-8086-exec-1] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-11-08 14:12:07.581 INFO  [http-nio-8086-exec-1] [o.s.web.servlet.DispatcherServlet] - Initializing Servlet 'dispatcherServlet'
2023-11-08 14:12:07.582 INFO  [http-nio-8086-exec-1] [o.s.web.servlet.DispatcherServlet] - Completed initialization in 1 ms
2023-11-08 14:12:07.617 INFO  [http-nio-8086-exec-1] [com.zaxxer.hikari.HikariDataSource] - HikariPool-1 - Starting...
2023-11-08 14:12:07.660 INFO  [http-nio-8086-exec-1] [com.zaxxer.hikari.HikariDataSource] - HikariPool-1 - Start completed.
2023-11-08 14:13:42.906 INFO  [SpringApplicationShutdownHook] [com.zaxxer.hikari.HikariDataSource] - HikariPool-1 - Shutdown initiated...
2023-11-08 14:13:42.908 INFO  [SpringApplicationShutdownHook] [com.zaxxer.hikari.HikariDataSource] - HikariPool-1 - Shutdown completed.
2023-11-08 14:13:44.472 INFO  [restartedMain] [com.shop.ShopApplication] - Starting ShopApplication using Java 17.0.7 on FULL8-015 with PID 12644 (D:\park\pro05\shop\build\classes\java\main started by db400tea in D:\park\pro05\shop)
2023-11-08 14:13:44.475 INFO  [background-preinit] [o.h.validator.internal.util.Version] - HV000001: Hibernate Validator 6.2.5.Final
2023-11-08 14:13:44.475 INFO  [restartedMain] [com.shop.ShopApplication] - No active profile set, falling back to 1 default profile: "default"
2023-11-08 14:13:44.644 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-11-08 14:13:44.644 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-11-08 14:13:45.289 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8086 (http)
2023-11-08 14:13:45.294 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8086"]
2023-11-08 14:13:45.294 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-08 14:13:45.294 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-08 14:13:45.335 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-08 14:13:45.335 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 690 ms
2023-11-08 14:13:45.506 WARN  [restartedMain] [o.s.b.a.s.s.UserDetailsServiceAutoConfiguration] - 

Using generated security password: f026d310-26f9-4b95-94cb-15f88745bbb1

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2023-11-08 14:13:45.557 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@2631f458, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@749e63f0, org.springframework.security.web.context.SecurityContextPersistenceFilter@3aefb044, org.springframework.security.web.header.HeaderWriterFilter@24d4ae76, org.springframework.security.web.csrf.CsrfFilter@4286af, org.springframework.security.web.authentication.logout.LogoutFilter@7f36f9b9, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@705db4cc, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@16668394, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@3f19dff8, org.springframework.security.web.session.SessionManagementFilter@3d0f5d43, org.springframework.security.web.access.ExceptionTranslationFilter@57e0e234, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@13f4c424]
2023-11-08 14:13:45.641 INFO  [restartedMain] [o.s.b.a.w.s.WelcomePageHandlerMapping] - Adding welcome page template: index
2023-11-08 14:13:45.742 WARN  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - Unable to start LiveReload server
2023-11-08 14:13:45.752 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8086"]
2023-11-08 14:13:45.763 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8086 (http) with context path ''
2023-11-08 14:13:45.769 INFO  [restartedMain] [com.shop.ShopApplication] - Started ShopApplication in 1.487 seconds (JVM running for 1.946)
2023-11-08 14:13:48.000 INFO  [http-nio-8086-exec-1] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-11-08 14:13:48.000 INFO  [http-nio-8086-exec-1] [o.s.web.servlet.DispatcherServlet] - Initializing Servlet 'dispatcherServlet'
2023-11-08 14:13:48.001 INFO  [http-nio-8086-exec-1] [o.s.web.servlet.DispatcherServlet] - Completed initialization in 1 ms
2023-11-08 14:13:48.036 INFO  [http-nio-8086-exec-1] [com.zaxxer.hikari.HikariDataSource] - HikariPool-1 - Starting...
2023-11-08 14:13:48.085 INFO  [http-nio-8086-exec-1] [com.zaxxer.hikari.HikariDataSource] - HikariPool-1 - Start completed.
2023-11-08 14:13:56.321 WARN  [http-nio-8086-exec-6] [javax.persistence.spi] - javax.persistence.spi::No valid providers found.
2023-11-08 14:14:32.676 INFO  [SpringApplicationShutdownHook] [com.zaxxer.hikari.HikariDataSource] - HikariPool-1 - Shutdown initiated...
2023-11-08 14:14:32.686 INFO  [SpringApplicationShutdownHook] [com.zaxxer.hikari.HikariDataSource] - HikariPool-1 - Shutdown completed.
2023-11-08 14:14:34.551 INFO  [restartedMain] [com.shop.ShopApplication] - Starting ShopApplication using Java 17.0.7 on FULL8-015 with PID 14584 (D:\park\pro05\shop\build\classes\java\main started by db400tea in D:\park\pro05\shop)
2023-11-08 14:14:34.549 INFO  [background-preinit] [o.h.validator.internal.util.Version] - HV000001: Hibernate Validator 6.2.5.Final
2023-11-08 14:14:34.552 INFO  [restartedMain] [com.shop.ShopApplication] - No active profile set, falling back to 1 default profile: "default"
2023-11-08 14:14:34.692 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-11-08 14:14:34.692 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-11-08 14:14:35.285 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8086 (http)
2023-11-08 14:14:35.290 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8086"]
2023-11-08 14:14:35.290 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-08 14:14:35.290 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-08 14:14:35.332 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-08 14:14:35.332 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 640 ms
2023-11-08 14:14:35.503 WARN  [restartedMain] [o.s.b.a.s.s.UserDetailsServiceAutoConfiguration] - 

Using generated security password: ef5a5de4-305f-4afd-a1b6-4e1e17d59438

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2023-11-08 14:14:35.554 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@5689e94d, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@13d5a23e, org.springframework.security.web.context.SecurityContextPersistenceFilter@54aedc43, org.springframework.security.web.header.HeaderWriterFilter@1f890098, org.springframework.security.web.csrf.CsrfFilter@1f4c922f, org.springframework.security.web.authentication.logout.LogoutFilter@f02f50f, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@ef7be10, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@579f7fff, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@8c2588, org.springframework.security.web.session.SessionManagementFilter@e0f45b4, org.springframework.security.web.access.ExceptionTranslationFilter@4267344a, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@4586ba48]
2023-11-08 14:14:35.639 INFO  [restartedMain] [o.s.b.a.w.s.WelcomePageHandlerMapping] - Adding welcome page template: index
2023-11-08 14:14:35.740 WARN  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - Unable to start LiveReload server
2023-11-08 14:14:35.754 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8086"]
2023-11-08 14:14:35.765 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8086 (http) with context path ''
2023-11-08 14:14:35.772 INFO  [restartedMain] [com.shop.ShopApplication] - Started ShopApplication in 1.395 seconds (JVM running for 1.801)
2023-11-08 14:14:36.573 INFO  [http-nio-8086-exec-1] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-11-08 14:14:36.573 INFO  [http-nio-8086-exec-1] [o.s.web.servlet.DispatcherServlet] - Initializing Servlet 'dispatcherServlet'
2023-11-08 14:14:36.577 INFO  [http-nio-8086-exec-1] [o.s.web.servlet.DispatcherServlet] - Completed initialization in 1 ms
2023-11-08 14:14:36.608 INFO  [http-nio-8086-exec-1] [com.zaxxer.hikari.HikariDataSource] - HikariPool-1 - Starting...
2023-11-08 14:14:36.650 INFO  [http-nio-8086-exec-1] [com.zaxxer.hikari.HikariDataSource] - HikariPool-1 - Start completed.
2023-11-08 14:14:43.157 WARN  [http-nio-8086-exec-3] [javax.persistence.spi] - javax.persistence.spi::No valid providers found.
2023-11-08 14:19:11.810 INFO  [SpringApplicationShutdownHook] [com.zaxxer.hikari.HikariDataSource] - HikariPool-1 - Shutdown initiated...
2023-11-08 14:19:11.812 INFO  [SpringApplicationShutdownHook] [com.zaxxer.hikari.HikariDataSource] - HikariPool-1 - Shutdown completed.
2023-11-08 14:19:13.301 INFO  [background-preinit] [o.h.validator.internal.util.Version] - HV000001: Hibernate Validator 6.2.5.Final
2023-11-08 14:19:13.306 INFO  [restartedMain] [com.shop.ShopApplication] - Starting ShopApplication using Java 17.0.7 on FULL8-015 with PID 16644 (D:\park\pro05\shop\build\classes\java\main started by db400tea in D:\park\pro05\shop)
2023-11-08 14:19:13.307 INFO  [restartedMain] [com.shop.ShopApplication] - No active profile set, falling back to 1 default profile: "default"
2023-11-08 14:19:13.615 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-11-08 14:19:13.615 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-11-08 14:19:14.635 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8086 (http)
2023-11-08 14:19:14.639 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8086"]
2023-11-08 14:19:14.640 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-08 14:19:14.640 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-08 14:19:14.683 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-08 14:19:14.683 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 1067 ms
2023-11-08 14:19:14.852 WARN  [restartedMain] [o.s.b.a.s.s.UserDetailsServiceAutoConfiguration] - 

Using generated security password: 8abd2bd4-2b5a-474d-9f20-2785a388e501

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2023-11-08 14:19:14.902 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@6b19ed22, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@4978f012, org.springframework.security.web.context.SecurityContextPersistenceFilter@6ec7cbc5, org.springframework.security.web.header.HeaderWriterFilter@22c9665e, org.springframework.security.web.csrf.CsrfFilter@2ece4cee, org.springframework.security.web.authentication.logout.LogoutFilter@649d7322, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@fb5e15c, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@3f6b7572, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@39354e4a, org.springframework.security.web.session.SessionManagementFilter@70e85784, org.springframework.security.web.access.ExceptionTranslationFilter@2bd01a84, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@5883f662]
2023-11-08 14:19:14.987 INFO  [restartedMain] [o.s.b.a.w.s.WelcomePageHandlerMapping] - Adding welcome page template: index
2023-11-08 14:19:15.085 WARN  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - Unable to start LiveReload server
2023-11-08 14:19:15.095 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8086"]
2023-11-08 14:19:15.105 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8086 (http) with context path ''
2023-11-08 14:19:15.111 INFO  [restartedMain] [com.shop.ShopApplication] - Started ShopApplication in 1.989 seconds (JVM running for 2.45)
2023-11-08 14:19:17.514 INFO  [http-nio-8086-exec-1] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-11-08 14:19:17.515 INFO  [http-nio-8086-exec-1] [o.s.web.servlet.DispatcherServlet] - Initializing Servlet 'dispatcherServlet'
2023-11-08 14:19:17.515 INFO  [http-nio-8086-exec-1] [o.s.web.servlet.DispatcherServlet] - Completed initialization in 0 ms
2023-11-08 14:19:17.546 INFO  [http-nio-8086-exec-1] [com.zaxxer.hikari.HikariDataSource] - HikariPool-1 - Starting...
2023-11-08 14:19:17.590 INFO  [http-nio-8086-exec-1] [com.zaxxer.hikari.HikariDataSource] - HikariPool-1 - Start completed.
2023-11-08 14:19:30.588 WARN  [http-nio-8086-exec-5] [javax.persistence.spi] - javax.persistence.spi::No valid providers found.
2023-11-08 14:20:54.793 INFO  [SpringApplicationShutdownHook] [com.zaxxer.hikari.HikariDataSource] - HikariPool-1 - Shutdown initiated...
2023-11-08 14:20:54.793 INFO  [SpringApplicationShutdownHook] [com.zaxxer.hikari.HikariDataSource] - HikariPool-1 - Shutdown completed.
2023-11-08 14:20:56.358 INFO  [background-preinit] [o.h.validator.internal.util.Version] - HV000001: Hibernate Validator 6.2.5.Final
2023-11-08 14:20:56.363 INFO  [restartedMain] [com.shop.ShopApplication] - Starting ShopApplication using Java 17.0.7 on FULL8-015 with PID 17132 (D:\park\pro05\shop\build\classes\java\main started by db400tea in D:\park\pro05\shop)
2023-11-08 14:20:56.364 INFO  [restartedMain] [com.shop.ShopApplication] - No active profile set, falling back to 1 default profile: "default"
2023-11-08 14:20:56.555 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-11-08 14:20:56.556 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-11-08 14:20:57.287 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8086 (http)
2023-11-08 14:20:57.291 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8086"]
2023-11-08 14:20:57.292 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-08 14:20:57.293 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-08 14:20:57.335 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-08 14:20:57.335 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 779 ms
2023-11-08 14:20:57.505 WARN  [restartedMain] [o.s.b.a.s.s.UserDetailsServiceAutoConfiguration] - 

Using generated security password: b694dd89-3acb-4be4-904a-59b5a21784f1

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2023-11-08 14:20:57.555 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@39a54836, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@1fa896e1, org.springframework.security.web.context.SecurityContextPersistenceFilter@5ed46b46, org.springframework.security.web.header.HeaderWriterFilter@78dfdf38, org.springframework.security.web.csrf.CsrfFilter@275c2538, org.springframework.security.web.authentication.logout.LogoutFilter@4933ce9b, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@70e85784, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@7284386e, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@58df4390, org.springframework.security.web.session.SessionManagementFilter@507b96aa, org.springframework.security.web.access.ExceptionTranslationFilter@4517a5e7, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@538160c9]
2023-11-08 14:20:57.637 INFO  [restartedMain] [o.s.b.a.w.s.WelcomePageHandlerMapping] - Adding welcome page template: index
2023-11-08 14:20:57.731 WARN  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - Unable to start LiveReload server
2023-11-08 14:20:57.741 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8086"]
2023-11-08 14:20:57.751 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8086 (http) with context path ''
2023-11-08 14:20:57.758 INFO  [restartedMain] [com.shop.ShopApplication] - Started ShopApplication in 1.571 seconds (JVM running for 1.978)
2023-11-08 14:21:00.497 INFO  [http-nio-8086-exec-1] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-11-08 14:21:00.497 INFO  [http-nio-8086-exec-1] [o.s.web.servlet.DispatcherServlet] - Initializing Servlet 'dispatcherServlet'
2023-11-08 14:21:00.498 INFO  [http-nio-8086-exec-1] [o.s.web.servlet.DispatcherServlet] - Completed initialization in 1 ms
2023-11-08 14:21:00.533 INFO  [http-nio-8086-exec-1] [com.zaxxer.hikari.HikariDataSource] - HikariPool-1 - Starting...
2023-11-08 14:21:00.576 INFO  [http-nio-8086-exec-1] [com.zaxxer.hikari.HikariDataSource] - HikariPool-1 - Start completed.
2023-11-08 14:21:15.406 WARN  [http-nio-8086-exec-3] [javax.persistence.spi] - javax.persistence.spi::No valid providers found.
2023-11-08 14:22:05.146 INFO  [SpringApplicationShutdownHook] [com.zaxxer.hikari.HikariDataSource] - HikariPool-1 - Shutdown initiated...
2023-11-08 14:22:05.149 INFO  [SpringApplicationShutdownHook] [com.zaxxer.hikari.HikariDataSource] - HikariPool-1 - Shutdown completed.
2023-11-08 14:22:06.903 INFO  [background-preinit] [o.h.validator.internal.util.Version] - HV000001: Hibernate Validator 6.2.5.Final
2023-11-08 14:22:06.913 INFO  [restartedMain] [com.shop.ShopApplication] - Starting ShopApplication using Java 17.0.7 on FULL8-015 with PID 16864 (D:\park\pro05\shop\build\classes\java\main started by db400tea in D:\park\pro05\shop)
2023-11-08 14:22:06.915 INFO  [restartedMain] [com.shop.ShopApplication] - No active profile set, falling back to 1 default profile: "default"
2023-11-08 14:22:07.173 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-11-08 14:22:07.173 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-11-08 14:22:07.930 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8086 (http)
2023-11-08 14:22:07.935 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8086"]
2023-11-08 14:22:07.936 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-08 14:22:07.936 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-08 14:22:07.977 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-08 14:22:07.977 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 804 ms
2023-11-08 14:22:08.149 WARN  [restartedMain] [o.s.b.a.s.s.UserDetailsServiceAutoConfiguration] - 

Using generated security password: cd4d30ca-fa68-42dd-8ad4-52e5b39a0805

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2023-11-08 14:22:08.202 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@6346d9d5, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@24651c7b, org.springframework.security.web.context.SecurityContextPersistenceFilter@88ac50c, org.springframework.security.web.header.HeaderWriterFilter@bc58722, org.springframework.security.web.csrf.CsrfFilter@4ff14613, org.springframework.security.web.authentication.logout.LogoutFilter@2838955, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@7c245c2f, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@2a651ba4, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@78fd2297, org.springframework.security.web.session.SessionManagementFilter@2ba2783a, org.springframework.security.web.access.ExceptionTranslationFilter@68bff3e3, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@2ad49d3f]
2023-11-08 14:22:08.296 INFO  [restartedMain] [o.s.b.a.w.s.WelcomePageHandlerMapping] - Adding welcome page template: index
2023-11-08 14:22:08.400 WARN  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - Unable to start LiveReload server
2023-11-08 14:22:08.410 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8086"]
2023-11-08 14:22:08.420 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8086 (http) with context path ''
2023-11-08 14:22:08.428 INFO  [restartedMain] [com.shop.ShopApplication] - Started ShopApplication in 1.746 seconds (JVM running for 2.146)
2023-11-08 14:22:10.436 INFO  [http-nio-8086-exec-1] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-11-08 14:22:10.436 INFO  [http-nio-8086-exec-1] [o.s.web.servlet.DispatcherServlet] - Initializing Servlet 'dispatcherServlet'
